id,timestamp,device_ip,sysName,ifInOctets,ifOutOctets,ifOutDiscards,ifInUcastPkts,ifInDiscards,ifOutUcastPkts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,label,if_name
10809,2025-10-03 12:15:33,192.168.99.4,S3.cisco.local,240497090,117124719,0,3751844,0,1825299,4708,4708,4670,1,0,0,0,0,0,10001
10810,2025-10-03 12:15:49,192.168.99.1,R1.cisco.local,361460695,110046923,0,5611195,0,1860841,8384,7148,5252,0,0,1854513,1218,0,0,2
10811,2025-10-03 12:15:49,192.168.99.2,S1.cisco.local,267472,778524,0,2486,0,2269,4608,4608,4606,1,0,0,0,0,0,10002
10812,2025-10-03 12:15:49,192.168.99.2,S1.cisco.local,129572,148827,0,876,0,565,4610,4610,4608,1,0,0,0,0,0,10009
10813,2025-10-03 12:15:49,192.168.99.2,S1.cisco.local,56435726,288570,0,877901,0,1758,4612,4612,4610,1,0,0,0,0,0,10018
10814,2025-10-03 12:15:49,192.168.99.3,S2.cisco.local,293052,883469,0,2908,0,2402,5101,5101,5040,1,0,0,0,0,0,10002
10815,2025-10-03 12:15:49,192.168.99.3,S2.cisco.local,2024278,1981337,0,15422,0,15381,5103,5103,5042,1,0,0,0,0,0,10007
10816,2025-10-03 12:15:49,192.168.99.4,S3.cisco.local,240502557,117126992,0,3751863,0,1825322,4732,4732,4694,1,0,0,0,0,0,10001
10817,2025-10-03 12:16:04,192.168.99.1,R1.cisco.local,361487680,110072168,0,5611386,0,1861026,8399,7163,5260,0,0,1854707,1218,0,0,2
10818,2025-10-03 12:16:04,192.168.99.2,S1.cisco.local,267960,780016,0,2492,0,2274,4636,4636,4634,1,0,0,0,0,0,10002
10819,2025-10-03 12:16:04,192.168.99.2,S1.cisco.local,130972,152167,0,895,0,581,4638,4638,4636,1,0,0,0,0,0,10009
10820,2025-10-03 12:16:04,192.168.99.2,S1.cisco.local,56436366,289210,0,877901,0,1760,4640,4640,4638,1,0,0,0,0,0,10018
10821,2025-10-03 12:16:05,192.168.99.3,S2.cisco.local,293052,888283,0,2908,0,2404,5127,5127,5066,1,0,0,0,0,0,10002
10822,2025-10-03 12:16:05,192.168.99.3,S2.cisco.local,2038032,1997885,0,15514,0,15475,5129,5129,5068,1,0,0,0,0,0,10007
10823,2025-10-03 12:16:05,192.168.99.4,S3.cisco.local,240508905,117128572,0,3751872,0,1825333,4756,4756,4718,1,0,0,0,0,0,10001
10824,2025-10-03 12:16:20,192.168.99.1,R1.cisco.local,361509510,110092495,0,5611588,0,1861223,8415,7179,5269,0,0,1854893,1218,0,0,2
10825,2025-10-03 12:16:20,192.168.99.2,S1.cisco.local,267960,781910,0,2492,0,2275,4664,4664,4662,1,0,0,0,0,0,10002
10826,2025-10-03 12:16:20,192.168.99.2,S1.cisco.local,132188,154093,0,909,0,589,4666,4666,4664,1,0,0,0,0,0,10009
10827,2025-10-03 12:16:20,192.168.99.2,S1.cisco.local,56437198,289786,0,877901,0,1761,4668,4668,4666,1,0,0,0,0,0,10018
10828,2025-10-03 12:16:20,192.168.99.3,S2.cisco.local,293052,888923,0,2908,0,2406,5153,5153,5092,1,0,0,0,0,0,10002
10829,2025-10-03 12:16:20,192.168.99.3,S2.cisco.local,2047621,2008888,0,15609,0,15570,5155,5155,5094,1,0,0,0,0,0,10007
10830,2025-10-03 12:16:20,192.168.99.4,S3.cisco.local,240510070,117130295,0,3751886,0,1825351,4780,4780,4742,1,0,0,0,0,0,10001
10831,2025-10-03 12:16:35,192.168.99.1,R1.cisco.local,361530065,110111323,0,5611772,0,1861401,8436,7200,5283,0,0,1855054,1218,0,0,2
10832,2025-10-03 12:16:36,192.168.99.2,S1.cisco.local,267960,783510,0,2492,0,2277,4692,4692,4690,1,0,0,0,0,0,10002
10833,2025-10-03 12:16:36,192.168.99.2,S1.cisco.local,133186,156687,0,921,0,598,4694,4694,4692,1,0,0,0,0,0,10009
10834,2025-10-03 12:16:36,192.168.99.2,S1.cisco.local,56438158,290913,0,877901,0,1763,4696,4696,4694,1,0,0,0,0,0,10018
10835,2025-10-03 12:16:36,192.168.99.3,S2.cisco.local,293616,889785,0,2914,0,2411,5179,5179,5118,1,0,0,0,0,0,10002
10836,2025-10-03 12:16:36,192.168.99.3,S2.cisco.local,2057503,2019782,0,15700,0,15663,5181,5181,5120,1,0,0,0,0,0,10007
10837,2025-10-03 12:16:36,192.168.99.4,S3.cisco.local,240510269,117131522,0,3751889,0,1825355,4804,4804,4766,1,0,0,0,0,0,10001
10838,2025-10-03 12:16:51,192.168.99.1,R1.cisco.local,361551322,110130176,0,5611960,0,1861573,8467,7231,5296,0,0,1855210,1218,0,0,2
10839,2025-10-03 12:16:51,192.168.99.2,S1.cisco.local,267960,784854,0,2492,0,2278,4720,4720,4718,1,0,0,0,0,0,10002
10840,2025-10-03 12:16:51,192.168.99.2,S1.cisco.local,135742,158919,0,951,0,611,4722,4722,4720,1,0,0,0,0,0,10009
10841,2025-10-03 12:16:51,192.168.99.2,S1.cisco.local,56438990,291425,0,877901,0,1764,4724,4724,4722,1,0,0,0,0,0,10018
10842,2025-10-03 12:16:51,192.168.99.3,S2.cisco.local,293616,890821,0,2914,0,2413,5205,5205,5144,1,0,0,0,0,0,10002
10843,2025-10-03 12:16:51,192.168.99.3,S2.cisco.local,2065401,2028557,0,15773,0,15738,5207,5207,5146,1,0,0,0,0,0,10007
10844,2025-10-03 12:16:51,192.168.99.4,S3.cisco.local,240510333,117132162,0,3751890,0,1825357,4828,4828,4790,1,0,0,0,0,0,10001
10845,2025-10-03 12:17:07,192.168.99.1,R1.cisco.local,367986757,111849615,0,5712338,0,1891066,8529,7271,5332,0,0,1883705,1240,0,1,2
10846,2025-10-03 12:17:07,192.168.99.2,S1.cisco.local,267960,786454,0,2492,0,2280,4748,4748,4746,1,0,0,0,0,1,10002
10847,2025-10-03 12:17:07,192.168.99.2,S1.cisco.local,138817,161481,0,987,0,626,4750,4750,4748,1,0,0,0,0,1,10009
10848,2025-10-03 12:17:07,192.168.99.2,S1.cisco.local,58262478,292129,0,906378,0,1767,4752,4752,4750,1,0,0,0,0,1,10018
10849,2025-10-03 12:17:07,192.168.99.3,S2.cisco.local,293616,892589,0,2914,0,2414,5231,5231,5170,1,0,0,0,0,1,10002
10850,2025-10-03 12:17:07,192.168.99.3,S2.cisco.local,2076379,2039328,0,15862,0,15828,5233,5233,5172,1,0,0,0,0,1,10007
10851,2025-10-03 12:17:07,192.168.99.4,S3.cisco.local,245263677,119074984,0,3826143,0,1855702,4852,4852,4814,1,0,0,0,0,1,10001
10852,2025-10-03 12:17:22,192.168.99.1,R1.cisco.local,377024629,114709672,0,5853371,0,1940221,8597,7308,5379,0,0,1930596,1271,0,1,2
10853,2025-10-03 12:17:22,192.168.99.2,S1.cisco.local,268234,788476,0,2496,0,2283,4776,4776,4774,1,0,0,0,0,1,10002
10854,2025-10-03 12:17:22,192.168.99.2,S1.cisco.local,140941,164243,0,1012,0,639,4778,4778,4776,1,0,0,0,0,1,10009
10855,2025-10-03 12:17:22,192.168.99.2,S1.cisco.local,61462478,292769,0,956365,0,1769,4780,4780,4778,1,0,0,0,0,1,10018
10856,2025-10-03 12:17:23,192.168.99.3,S2.cisco.local,294654,894009,0,2926,0,2422,5257,5257,5196,1,0,0,0,0,1,10002
10857,2025-10-03 12:17:23,192.168.99.3,S2.cisco.local,2084319,2048319,0,15932,0,15900,5259,5259,5198,1,0,0,0,0,1,10007
10858,2025-10-03 12:17:23,192.168.99.4,S3.cisco.local,250899773,122125926,0,3914168,0,1903361,4876,4876,4838,1,0,0,0,0,1,10001
10859,2025-10-03 12:17:38,192.168.99.1,R1.cisco.local,389225339,118088595,0,6043803,0,1998313,8663,7343,5427,0,0,1990522,1302,0,1,2
10860,2025-10-03 12:17:38,192.168.99.2,S1.cisco.local,269227,790865,0,2508,0,2294,4804,4804,4802,1,0,0,0,0,1,10002
10861,2025-10-03 12:17:38,192.168.99.2,S1.cisco.local,142737,166445,0,1032,0,649,4806,4806,4804,1,0,0,0,0,1,10009
10862,2025-10-03 12:17:38,192.168.99.2,S1.cisco.local,65069966,293832,0,1012717,0,1770,4808,4808,4806,1,0,0,0,0,1,10018
10863,2025-10-03 12:17:38,192.168.99.3,S2.cisco.local,295920,895103,0,2940,0,2430,5283,5283,5222,1,0,0,0,0,1,10002
10864,2025-10-03 12:17:38,192.168.99.3,S2.cisco.local,2094289,2059183,0,16023,0,15991,5285,5285,5224,1,0,0,0,0,1,10007
10865,2025-10-03 12:17:38,192.168.99.4,S3.cisco.local,259467730,125921810,0,4047983,0,1962648,4900,4900,4862,1,0,0,0,0,1,10001
10866,2025-10-03 12:17:53,192.168.99.1,R1.cisco.local,397199918,121629954,0,6168227,0,2059206,8719,7364,5470,0,0,2052457,1337,0,1,2
10867,2025-10-03 12:17:53,192.168.99.2,S1.cisco.local,269749,792688,0,2515,0,2301,4832,4832,4830,1,0,0,0,0,1,10002
10868,2025-10-03 12:17:53,192.168.99.2,S1.cisco.local,144542,168593,0,1052,0,661,4834,4834,4832,1,0,0,0,0,1,10009
10869,2025-10-03 12:17:54,192.168.99.2,S1.cisco.local,69023374,294536,0,1074477,0,1773,4836,4836,4834,1,0,0,0,0,1,10018
10870,2025-10-03 12:17:54,192.168.99.3,S2.cisco.local,296288,900065,0,2944,0,2434,5309,5309,5248,1,0,0,0,0,1,10002
10871,2025-10-03 12:17:54,192.168.99.3,S2.cisco.local,2105349,2067557,0,16090,0,16061,5311,5311,5250,1,0,0,0,0,1,10007
10872,2025-10-03 12:17:54,192.168.99.4,S3.cisco.local,263430257,129729854,0,4109866,0,2022135,4924,4924,4886,1,0,0,0,0,1,10001
10873,2025-10-03 12:18:09,192.168.99.1,R1.cisco.local,409482427,125787733,0,6359958,0,2130735,8797,7405,5521,0,0,2121659,1374,0,1,2
10874,2025-10-03 12:18:09,192.168.99.2,S1.cisco.local,269749,794326,0,2515,0,2302,4860,4860,4858,1,0,0,0,0,1,10002
10875,2025-10-03 12:18:09,192.168.99.2,S1.cisco.local,146367,170475,0,1073,0,672,4862,4862,4860,1,0,0,0,0,1,10009
10876,2025-10-03 12:18:09,192.168.99.2,S1.cisco.local,73445134,295048,0,1143557,0,1774,4864,4864,4862,1,0,0,0,0,1,10018
10877,2025-10-03 12:18:09,192.168.99.3,S2.cisco.local,297364,902187,0,2956,0,2442,5335,5335,5274,1,0,0,0,0,1,10002
10878,2025-10-03 12:18:09,192.168.99.3,S2.cisco.local,2117747,2079246,0,16198,0,16162,5337,5337,5276,1,0,0,0,0,1,10007
10879,2025-10-03 12:18:09,192.168.99.4,S3.cisco.local,271233713,134383220,0,4231767,0,2094831,4948,4948,4910,1,0,0,0,0,1,10001
10880,2025-10-03 12:18:25,192.168.99.1,R1.cisco.local,419514443,129321736,0,6516526,0,2191500,8869,7445,5572,0,0,2183952,1406,0,1,2
10881,2025-10-03 12:18:25,192.168.99.2,S1.cisco.local,269749,795670,0,2515,0,2304,4888,4888,4886,1,0,0,0,0,1,10002
10882,2025-10-03 12:18:25,192.168.99.2,S1.cisco.local,148221,173045,0,1094,0,684,4890,4890,4888,1,0,0,0,0,1,10009
10883,2025-10-03 12:18:25,192.168.99.2,S1.cisco.local,77420558,296239,0,1205662,0,1777,4892,4892,4890,1,0,0,0,0,1,10018
10884,2025-10-03 12:18:25,192.168.99.3,S2.cisco.local,299185,904258,0,2977,0,2458,5361,5361,5300,1,0,0,0,0,1,10002
10885,2025-10-03 12:18:25,192.168.99.3,S2.cisco.local,2125693,2087921,0,16269,0,16232,5363,5363,5302,1,0,0,0,0,1,10007
10886,2025-10-03 12:18:25,192.168.99.4,S3.cisco.local,277209030,138165825,0,4325098,0,2153919,4972,4972,4934,1,0,0,0,0,1,10001
10887,2025-10-03 12:18:40,192.168.99.1,R1.cisco.local,429420651,133080776,0,6671089,0,2256146,8954,7499,5624,0,0,2247139,1437,0,1,2
10888,2025-10-03 12:18:40,192.168.99.2,S1.cisco.local,271266,797256,0,2534,0,2311,4916,4916,4914,1,0,0,0,0,1,10002
10889,2025-10-03 12:18:40,192.168.99.2,S1.cisco.local,149961,174863,0,1114,0,694,4918,4918,4916,1,0,0,0,0,1,10009
10890,2025-10-03 12:18:40,192.168.99.2,S1.cisco.local,81611470,296815,0,1271136,0,1778,4920,4920,4918,1,0,0,0,0,1,10018
10891,2025-10-03 12:18:41,192.168.99.3,S2.cisco.local,301147,905618,0,3000,0,2470,5387,5387,5326,1,0,0,0,0,1,10002
10892,2025-10-03 12:18:41,192.168.99.3,S2.cisco.local,2135387,2098570,0,16357,0,16321,5389,5389,5328,1,0,0,0,0,1,10007
10893,2025-10-03 12:18:41,192.168.99.4,S3.cisco.local,283170118,142435612,0,4418165,0,2220614,4996,4996,4958,1,0,0,0,0,1,10001
10894,2025-10-03 12:18:56,192.168.99.1,R1.cisco.local,440339113,136118927,0,6841404,0,2308300,9051,7565,5679,0,0,2299920,1468,0,1,2
10895,2025-10-03 12:18:56,192.168.99.2,S1.cisco.local,274388,802905,0,2571,0,2328,4944,4944,4942,1,0,0,0,0,1,10002
10896,2025-10-03 12:18:56,192.168.99.2,S1.cisco.local,151649,176843,0,1133,0,703,4946,4946,4944,1,0,0,0,0,1,10009
10897,2025-10-03 12:18:56,192.168.99.2,S1.cisco.local,84810702,297455,0,1321111,0,1780,4948,4948,4946,1,0,0,0,0,1,10018
10898,2025-10-03 12:18:56,192.168.99.3,S2.cisco.local,304157,908737,0,3040,0,2497,5413,5413,5352,1,0,0,0,0,1,10002
10899,2025-10-03 12:18:56,192.168.99.3,S2.cisco.local,2143073,2107223,0,16428,0,16394,5415,5415,5354,1,0,0,0,0,1,10007
10900,2025-10-03 12:18:56,192.168.99.4,S3.cisco.local,290475738,145600460,0,4532185,0,2270046,5020,5020,4982,1,0,0,0,0,1,10001
10901,2025-10-03 12:19:11,192.168.99.1,R1.cisco.local,448017017,139313755,0,6961162,0,2363225,9118,7601,5727,0,0,2354420,1499,0,1,2
10902,2025-10-03 12:19:12,192.168.99.2,S1.cisco.local,275406,805021,0,2584,0,2334,4972,4972,4970,1,0,0,0,0,1,10002
10903,2025-10-03 12:19:12,192.168.99.2,S1.cisco.local,153209,179349,0,1151,0,714,4974,4974,4972,1,0,0,0,0,1,10009
10904,2025-10-03 12:19:12,192.168.99.2,S1.cisco.local,88268558,298582,0,1375129,0,1782,4976,4976,4974,1,0,0,0,0,1,10018
10905,2025-10-03 12:19:12,192.168.99.3,S2.cisco.local,305333,909975,0,3054,0,2505,5439,5439,5378,1,0,0,0,0,1,10002
10906,2025-10-03 12:19:12,192.168.99.3,S2.cisco.local,2151885,2116874,0,16507,0,16475,5441,5441,5380,1,0,0,0,0,1,10007
10907,2025-10-03 12:19:12,192.168.99.4,S3.cisco.local,295001178,149339996,0,4602823,0,2328463,5044,5044,5006,1,0,0,0,0,1,10001
10908,2025-10-03 12:19:27,192.168.99.1,R1.cisco.local,459948024,142431244,0,7147377,0,2416820,9166,7618,5768,0,0,2407826,1530,0,1,2
10909,2025-10-03 12:19:27,192.168.99.2,S1.cisco.local,275546,806429,0,2586,0,2336,5000,5000,4998,1,0,0,0,0,1,10002
10910,2025-10-03 12:19:27,192.168.99.2,S1.cisco.local,154573,181423,0,1167,0,725,5002,5002,5000,1,0,0,0,0,1,10009
10911,2025-10-03 12:19:27,192.168.99.2,S1.cisco.local,91870030,299222,0,1431390,0,1784,5004,5004,5002,1,0,0,0,0,1,10018
10912,2025-10-03 12:19:27,192.168.99.3,S2.cisco.local,305543,910487,0,3057,0,2506,5465,5465,5404,1,0,0,0,0,1,10002
10913,2025-10-03 12:19:27,192.168.99.3,S2.cisco.local,2160543,2126857,0,16586,0,16555,5467,5467,5406,1,0,0,0,0,1,10007
10914,2025-10-03 12:19:28,192.168.99.4,S3.cisco.local,303178842,152528678,0,4730531,0,2378274,5068,5068,5030,1,0,0,0,0,1,10001
10915,2025-10-03 12:19:43,192.168.99.1,R1.cisco.local,464396409,143506514,0,7216656,0,2435133,9211,7636,5804,0,0,2428212,1557,0,0,2
10916,2025-10-03 12:19:43,192.168.99.2,S1.cisco.local,276286,808516,0,2597,0,2347,5028,5028,5026,1,0,0,0,0,0,10002
10917,2025-10-03 12:19:43,192.168.99.2,S1.cisco.local,155571,183349,0,1179,0,735,5030,5030,5028,1,0,0,0,0,0,10009
10918,2025-10-03 12:19:43,192.168.99.2,S1.cisco.local,92998798,299862,0,1449015,0,1787,5032,5032,5030,1,0,0,0,0,0,10018
10919,2025-10-03 12:19:43,192.168.99.3,S2.cisco.local,307304,914988,0,3078,0,2519,5491,5491,5430,1,0,0,0,0,0,10002
10920,2025-10-03 12:19:43,192.168.99.3,S2.cisco.local,2169565,2136919,0,16667,0,16638,5493,5493,5432,1,0,0,0,0,0,10007
10921,2025-10-03 12:19:43,192.168.99.4,S3.cisco.local,306556738,153723940,0,4783222,0,2396925,5092,5092,5054,1,0,0,0,0,0,10001
10922,2025-10-03 12:19:58,192.168.99.1,R1.cisco.local,464419412,143527324,0,7216854,0,2435319,9243,7667,5820,0,0,2428380,1558,0,0,2
10923,2025-10-03 12:19:58,192.168.99.2,S1.cisco.local,276286,810666,0,2597,0,2348,5056,5056,5054,1,0,0,0,0,0,10002
10924,2025-10-03 12:19:58,192.168.99.2,S1.cisco.local,156751,185339,0,1191,0,743,5058,5058,5056,1,0,0,0,0,0,10009
10925,2025-10-03 12:19:58,192.168.99.2,S1.cisco.local,92999694,300630,0,1449015,0,1788,5060,5060,5058,1,0,0,0,0,0,10018
10926,2025-10-03 12:19:59,192.168.99.3,S2.cisco.local,309400,921987,0,3103,0,2533,5517,5517,5456,1,0,0,0,0,0,10002
10927,2025-10-03 12:19:59,192.168.99.3,S2.cisco.local,2181637,2146159,0,16745,0,16717,5519,5519,5458,1,0,0,0,0,0,10007
10928,2025-10-03 12:19:59,192.168.99.4,S3.cisco.local,306558459,153725256,0,4783228,0,2396935,5116,5116,5078,1,0,0,0,0,0,10001
10929,2025-10-03 12:20:14,192.168.99.1,R1.cisco.local,464445467,143549175,0,7217104,0,2435536,9295,7719,5837,0,0,2428579,1558,0,0,2
10930,2025-10-03 12:20:14,192.168.99.2,S1.cisco.local,278615,813843,0,2627,0,2369,5084,5084,5082,1,0,0,0,0,0,10002
10931,2025-10-03 12:20:14,192.168.99.2,S1.cisco.local,159557,187953,0,1221,0,753,5086,5086,5084,1,0,0,0,0,0,10009
10932,2025-10-03 12:20:14,192.168.99.2,S1.cisco.local,93000590,301853,0,1449015,0,1790,5088,5088,5086,1,0,0,0,0,0,10018
10933,2025-10-03 12:20:14,192.168.99.3,S2.cisco.local,310019,923379,0,3112,0,2544,5543,5543,5482,1,0,0,0,0,0,10002
10934,2025-10-03 12:20:14,192.168.99.3,S2.cisco.local,2190963,2156529,0,16829,0,16803,5545,5545,5484,1,0,0,0,0,0,10007
10935,2025-10-03 12:20:14,192.168.99.4,S3.cisco.local,306560238,153727369,0,4783249,0,2396958,5140,5140,5102,1,0,0,0,0,0,10001
10936,2025-10-03 12:20:29,192.168.99.1,R1.cisco.local,464469016,143569454,0,7217316,0,2435734,9329,7753,5853,0,0,2428757,1558,0,0,2
10937,2025-10-03 12:20:30,192.168.99.2,S1.cisco.local,279388,815938,0,2637,0,2377,5112,5112,5110,1,0,0,0,0,0,10002
10938,2025-10-03 12:20:30,192.168.99.2,S1.cisco.local,161610,190283,0,1244,0,764,5114,5114,5112,1,0,0,0,0,0,10009
10939,2025-10-03 12:20:30,192.168.99.2,S1.cisco.local,93001614,302429,0,1449015,0,1791,5116,5116,5114,1,0,0,0,0,0,10018
10940,2025-10-03 12:20:30,192.168.99.3,S2.cisco.local,311035,924792,0,3125,0,2556,5569,5569,5508,1,0,0,0,0,0,10002
10941,2025-10-03 12:20:30,192.168.99.3,S2.cisco.local,2199017,2165857,0,16904,0,16879,5571,5571,5510,1,0,0,0,0,0,10007
10942,2025-10-03 12:20:30,192.168.99.4,S3.cisco.local,306561308,153729196,0,4783260,0,2396971,5164,5164,5126,1,0,0,0,0,0,10001
10943,2025-10-03 12:20:45,192.168.99.1,R1.cisco.local,464490077,143588331,0,7217506,0,2435906,9364,7788,5868,0,0,2428913,1558,0,0,2
10944,2025-10-03 12:20:45,192.168.99.2,S1.cisco.local,279452,817090,0,2637,0,2379,5140,5140,5138,1,0,0,0,0,0,10002
10945,2025-10-03 12:20:45,192.168.99.2,S1.cisco.local,164141,192249,0,1272,0,777,5142,5142,5140,1,0,0,0,0,0,10009
10946,2025-10-03 12:20:45,192.168.99.2,S1.cisco.local,93002190,303005,0,1449015,0,1793,5144,5144,5142,1,0,0,0,0,0,10018
10947,2025-10-03 12:20:45,192.168.99.3,S2.cisco.local,311225,925506,0,3127,0,2559,5595,5595,5534,1,0,0,0,0,0,10002
10948,2025-10-03 12:20:45,192.168.99.3,S2.cisco.local,2209313,2177026,0,16999,0,16974,5597,5597,5536,1,0,0,0,0,0,10007
10949,2025-10-03 12:20:45,192.168.99.4,S3.cisco.local,306561404,153729836,0,4783260,0,2396973,5188,5188,5150,1,0,0,0,0,0,10001
10950,2025-10-03 12:21:01,192.168.99.1,R1.cisco.local,464512228,143607264,0,7217709,0,2436085,9408,7829,5886,0,0,2429070,1561,0,0,2
10951,2025-10-03 12:21:01,192.168.99.2,S1.cisco.local,279452,819048,0,2637,0,2381,5168,5168,5166,1,0,0,0,0,0,10002
10952,2025-10-03 12:21:01,192.168.99.2,S1.cisco.local,166778,194947,0,1302,0,789,5170,5170,5168,1,0,0,0,0,0,10009
10953,2025-10-03 12:21:01,192.168.99.2,S1.cisco.local,93003022,304068,0,1449015,0,1794,5172,5172,5170,1,0,0,0,0,0,10018
10954,2025-10-03 12:21:01,192.168.99.3,S2.cisco.local,312429,927114,0,3140,0,2568,5621,5621,5560,1,0,0,0,0,0,10002
10955,2025-10-03 12:21:01,192.168.99.3,S2.cisco.local,2216723,2185381,0,17067,0,17044,5623,5623,5562,1,0,0,0,0,0,10007
10956,2025-10-03 12:21:01,192.168.99.4,S3.cisco.local,306561468,153730348,0,4783261,0,2396974,5212,5212,5174,1,0,0,0,0,0,10001
10957,2025-10-03 12:21:16,192.168.99.1,R1.cisco.local,464533524,143625853,0,7217897,0,2436259,9439,7858,5901,0,0,2429226,1563,0,0,2
10958,2025-10-03 12:21:16,192.168.99.2,S1.cisco.local,279452,820584,0,2637,0,2383,5196,5196,5194,1,0,0,0,0,0,10002
10959,2025-10-03 12:21:16,192.168.99.2,S1.cisco.local,169030,197297,0,1328,0,802,5198,5198,5196,1,0,0,0,0,0,10009
10960,2025-10-03 12:21:16,192.168.99.2,S1.cisco.local,93003918,304708,0,1449015,0,1796,5200,5200,5198,1,0,0,0,0,0,10018
10961,2025-10-03 12:21:17,192.168.99.3,S2.cisco.local,312904,929410,0,3146,0,2573,5647,5647,5586,1,0,0,0,0,0,10002
10962,2025-10-03 12:21:17,192.168.99.3,S2.cisco.local,2227997,2196216,0,17157,0,17135,5649,5649,5588,1,0,0,0,0,0,10007
10963,2025-10-03 12:21:17,192.168.99.4,S3.cisco.local,306561468,153730988,0,4783261,0,2396976,5236,5236,5198,1,0,0,0,0,0,10001
10964,2025-10-03 12:21:32,192.168.99.1,R1.cisco.local,464570306,143660013,0,7218127,0,2436471,9480,7899,5922,0,0,2429416,1563,0,0,2
10965,2025-10-03 12:21:32,192.168.99.2,S1.cisco.local,279452,821864,0,2637,0,2384,5224,5224,5222,1,0,0,0,0,0,10002
10966,2025-10-03 12:21:32,192.168.99.2,S1.cisco.local,172968,211469,0,1372,0,831,5226,5226,5224,1,0,0,0,0,0,10009
10967,2025-10-03 12:21:32,192.168.99.2,S1.cisco.local,93004686,305220,0,1449015,0,1797,5228,5228,5226,1,0,0,0,0,0,10018
10968,2025-10-03 12:21:32,192.168.99.3,S2.cisco.local,312904,938841,0,3146,0,2575,5673,5673,5612,1,0,0,0,0,0,10002
10969,2025-10-03 12:21:32,192.168.99.3,S2.cisco.local,2244738,2205513,0,17231,0,17211,5675,5675,5614,1,0,0,0,0,0,10007
10970,2025-10-03 12:21:32,192.168.99.4,S3.cisco.local,306574853,153733573,0,4783278,0,2396994,5260,5260,5222,1,0,0,0,0,0,10001
10971,2025-10-03 12:21:47,192.168.99.1,R1.cisco.local,464595189,143681244,0,7218362,0,2436678,9532,7951,5944,0,0,2429597,1563,0,0,2
10972,2025-10-03 12:21:48,192.168.99.2,S1.cisco.local,279452,823630,0,2637,0,2386,5252,5252,5250,1,0,0,0,0,0,10002
10973,2025-10-03 12:21:48,192.168.99.2,S1.cisco.local,177426,216262,0,1423,0,861,5254,5254,5252,1,0,0,0,0,0,10009
10974,2025-10-03 12:21:48,192.168.99.2,S1.cisco.local,93005326,305860,0,1449015,0,1799,5256,5256,5254,1,0,0,0,0,0,10018
10975,2025-10-03 12:21:48,192.168.99.3,S2.cisco.local,314755,940073,0,3165,0,2585,5699,5699,5638,1,0,0,0,0,0,10002
10976,2025-10-03 12:21:48,192.168.99.3,S2.cisco.local,2254680,2216441,0,17322,0,17303,5701,5701,5640,1,0,0,0,0,0,10007
10977,2025-10-03 12:21:48,192.168.99.4,S3.cisco.local,306575875,153735289,0,4783290,0,2397009,5284,5284,5246,1,0,0,0,0,0,10001
10978,2025-10-03 12:22:03,192.168.99.1,R1.cisco.local,464619243,143700784,0,7218582,0,2436865,9585,8004,5963,0,0,2429764,1563,0,1,2
10979,2025-10-03 12:22:03,192.168.99.2,S1.cisco.local,279452,824974,0,2637,0,2388,5280,5280,5278,1,0,0,0,0,1,10002
10980,2025-10-03 12:22:03,192.168.99.2,S1.cisco.local,182151,219468,0,1477,0,882,5282,5282,5280,1,0,0,0,0,1,10009
10981,2025-10-03 12:22:03,192.168.99.2,S1.cisco.local,93006030,306987,0,1449015,0,1801,5284,5284,5282,1,0,0,0,0,1,10018
10982,2025-10-03 12:22:03,192.168.99.3,S2.cisco.local,314953,945035,0,3167,0,2590,5725,5725,5664,1,0,0,0,0,1,10002
10983,2025-10-03 12:22:03,192.168.99.3,S2.cisco.local,2265832,2224751,0,17390,0,17373,5727,5727,5666,1,0,0,0,0,1,10007
10984,2025-10-03 12:22:03,192.168.99.4,S3.cisco.local,306576205,153736287,0,4783295,0,2397016,5308,5308,5270,1,0,0,0,0,1,10001
10985,2025-10-03 12:22:19,192.168.99.1,R1.cisco.local,464662803,143740982,0,7218899,0,2437154,9631,8050,5979,0,0,2430034,1563,0,1,2
10986,2025-10-03 12:22:19,192.168.99.2,S1.cisco.local,279452,826318,0,2637,0,2389,5308,5308,5306,1,0,0,0,0,1,10002
10987,2025-10-03 12:22:19,192.168.99.2,S1.cisco.local,186197,221922,0,1523,0,898,5310,5310,5308,1,0,0,0,0,1,10009
10988,2025-10-03 12:22:19,192.168.99.2,S1.cisco.local,93009365,310515,0,1449053,0,1836,5312,5312,5310,1,0,0,0,0,1,10018
10989,2025-10-03 12:22:19,192.168.99.3,S2.cisco.local,314953,945611,0,3167,0,2591,5751,5751,5690,1,0,0,0,0,1,10002
10990,2025-10-03 12:22:19,192.168.99.3,S2.cisco.local,2278102,2250345,0,17505,0,17488,5753,5753,5692,1,0,0,0,0,1,10007
10991,2025-10-03 12:22:19,192.168.99.4,S3.cisco.local,306593090,153741489,0,4783350,0,2397077,5332,5332,5294,1,0,0,0,0,1,10001
10992,2025-10-03 12:22:34,192.168.99.1,R1.cisco.local,464697521,143772763,0,7219164,0,2437401,9663,8082,5992,0,0,2430267,1563,0,1,2
10993,2025-10-03 12:22:34,192.168.99.2,S1.cisco.local,279452,827854,0,2637,0,2391,5336,5336,5334,1,0,0,0,0,1,10002
